"Time (s)";"Recording (a.u.)"
3.133333333E-2;-2.786240540E-3
3.135416667E-2;-2.825050149E-3
3.137500000E-2;-2.387676854E-3
3.139583333E-2;-8.752347203E-4
3.141666667E-2;-4.580084642E-4
3.143750000E-2;-8.136234246E-4
3.145833333E-2;-1.181495682E-4
3.147916667E-2;5.432726466E-4
3.150000000E-2;-1.408091339E-4
3.152083333E-2;-6.077042199E-4
3.154166667E-2;-2.797486377E-4
3.156250000E-2;-1.116972766E-3
3.158333333E-2;-1.928787213E-3
3.160416667E-2;-1.120400615E-3
3.162500000E-2;-7.017292664E-4
3.164583333E-2;-1.247595763E-3
3.166666667E-2;-1.310729072E-3
3.168750000E-2;-1.453759032E-3
3.170833333E-2;-2.384466585E-3
3.172916667E-2;-2.170236316E-3
3.175000000E-2;-7.890579873E-4
3.177083333E-2;-1.150160911E-3
3.179166667E-2;-2.574422397E-3
3.181250000E-2;-2.110691275E-3
3.183333333E-2;-1.054578112E-3
3.185416667E-2;-1.479267259E-3
3.187500000E-2;-1.970524900E-3
3.189583333E-2;-1.537407748E-3
3.191666667E-2;-7.109950529E-4
3.193750000E-2;-1.459788036E-4
3.195833333E-2;-8.447144064E-4
3.197916667E-2;-1.733164303E-3
3.200000000E-2;-5.420646048E-4
3.202083333E-2;1.023970079E-3
3.204166667E-2;9.732119506E-4
3.206250000E-2;8.887239383E-4
3.208333333E-2;1.051150146E-3
3.210416667E-2;6.092578406E-4
3.212500000E-2;4.776349815E-4
3.214583333E-2;7.867730455E-4
3.216666667E-2;1.555618510E-4
3.218750000E-2;-4.296767584E-4
3.220833333E-2;7.343261386E-4
3.222916667E-2;1.366867800E-3
3.225000000E-2;4.954099422E-4
3.227083333E-2;6.854206440E-4
3.229166667E-2;2.143509453E-3
3.231250000E-2;3.093044739E-3
3.233333333E-2;2.853145357E-3
3.235416667E-2;2.161262324E-3
3.237500000E-2;1.513766823E-3
3.239583333E-2;1.393904909E-3
3.241666667E-2;1.924359589E-3
3.243750000E-2;1.105290256E-3
3.245833333E-2;-1.814274729E-4
3.247916667E-2;7.108399877E-4
3.250000000E-2;2.111873124E-3
3.252083333E-2;2.037707018E-3
3.254166667E-2;1.635303255E-3
3.256250000E-2;2.385248430E-3
3.258333333E-2;3.428474534E-3
3.260416667E-2;3.049446968E-3
3.262500000E-2;2.112494549E-3
3.264583333E-2;2.184465993E-3
3.266666667E-2;2.751763212E-3
3.268750000E-2;2.904175082E-3
3.270833333E-2;2.292708959E-3
3.272916667E-2;1.168993535E-3
3.275000000E-2;6.756392540E-4
3.277083333E-2;8.913305937E-4
3.279166667E-2;1.020831638E-3
3.281250000E-2;1.161878579E-3
3.283333333E-2;1.455105841E-3
3.285416667E-2;1.720253029E-3
3.287500000E-2;8.658625302E-4
3.289583333E-2;-6.996063748E-4
3.291666667E-2;-4.093833268E-4
3.293750000E-2;7.801055326E-4
3.295833333E-2;9.375140071E-4
3.297916667E-2;5.369039718E-4
3.300000000E-2;4.605008580E-4
3.302083333E-2;1.292926725E-3
3.304166667E-2;1.556995325E-3
3.306250000E-2;1.092474209E-3
3.308333333E-2;1.565353363E-3
3.310416667E-2;2.199908020E-3
3.312500000E-2;2.065103035E-3
3.314583333E-2;1.915901201E-3
3.316666667E-2;2.554092789E-3
3.318750000E-2;2.833669074E-3
3.320833333E-2;2.149420092E-3
3.322916667E-2;2.150695305E-3
3.325000000E-2;2.645798493E-3
3.327083333E-2;2.472399501E-3
3.329166667E-2;2.020407235E-3
3.331250000E-2;1.652086270E-3
3.333333333E-2;9.599886253E-4
3.335416667E-2;3.831205831E-4
3.337500000E-2;2.315296879E-4
3.339583333E-2;-5.804036482E-5
3.341666667E-2;-1.420440094E-4
3.343750000E-2;-1.585370774E-4
3.345833333E-2;4.414034265E-5
3.347916667E-2;9.737532237E-4
3.350000000E-2;1.712196856E-3
3.352083333E-2;1.386094838E-3
3.354166667E-2;7.359872689E-4
3.356250000E-2;9.582084022E-4
3.358333333E-2;7.958038477E-4
3.360416667E-2;-2.184178738E-4
3.362500000E-2;-5.669780658E-4
3.364583333E-2;-3.177549806E-4
3.366666667E-2;-1.190051626E-4
3.368750000E-2;-7.149311568E-5
3.370833333E-2;2.042780688E-4
3.372916667E-2;4.756921553E-4
3.375000000E-2;3.395537497E-4
3.377083333E-2;-5.472953944E-6
3.379166667E-2;-2.588884672E-4
3.381250000E-2;-2.776602923E-4
3.383333333E-2;-2.698839235E-4
3.385416667E-2;4.026393872E-4
3.387500000E-2;1.145102317E-3
3.389583333E-2;1.025085687E-3
3.391666667E-2;8.008981240E-4
3.393750000E-2;7.649059989E-4
3.395833333E-2;5.685694632E-4
3.397916667E-2;1.730728582E-5
3.400000000E-2;2.651285322E-4
3.402083333E-2;7.231014897E-4
3.404166667E-2;-1.859730837E-4
3.406250000E-2;-8.520676056E-4
3.408333333E-2;-4.559171211E-4
3.410416667E-2;-1.922576776E-4
3.412500000E-2;-4.097530327E-4
3.414583333E-2;-2.124398015E-4
3.416666667E-2;6.410197238E-4
3.418750000E-2;1.175310812E-3
3.420833333E-2;7.991664461E-4
3.422916667E-2;-3.573276626E-5
3.425000000E-2;-9.170214616E-5
3.427083333E-2;4.702094593E-4
3.429166667E-2;6.012472440E-4
3.431250000E-2;2.518502006E-4
3.433333333E-2;-2.316024329E-4
3.435416667E-2;-6.462839665E-4
3.437500000E-2;-5.034213536E-4
3.439583333E-2;-1.016568713E-4
3.441666667E-2;-9.939065203E-4
3.443750000E-2;-2.129569650E-3
3.445833333E-2;-1.794330310E-3
3.447916667E-2;-1.091691549E-3
3.450000000E-2;-1.152126933E-3
3.452083333E-2;-1.371797756E-3
3.454166667E-2;-9.160068585E-4
3.456250000E-2;-6.166365929E-4
3.458333333E-2;-6.739641540E-4
3.460416667E-2;-7.866785163E-4
3.462500000E-2;-1.148054143E-3
3.464583333E-2;-1.287396648E-3
3.466666667E-2;-1.444836846E-3
3.468750000E-2;-2.370988950E-3
3.470833333E-2;-3.266500309E-3
3.472916667E-2;-2.525275340E-3
3.475000000E-2;-1.332948217E-3
3.477083333E-2;-1.541905105E-3
3.479166667E-2;-2.693983726E-3
3.481250000E-2;-3.112557111E-3
3.483333333E-2;-2.367287874E-3
3.485416667E-2;-2.044416498E-3
3.487500000E-2;-2.089682268E-3
3.489583333E-2;-2.160162199E-3
3.491666667E-2;-2.068745671E-3
3.493750000E-2;-1.630299143E-3
3.495833333E-2;-2.003509784E-3
3.497916667E-2;-2.778790193E-3
3.500000000E-2;-2.892520279E-3
3.502083333E-2;-2.221811330E-3
3.504166667E-2;-1.533993054E-3
3.506250000E-2;-1.252215705E-3
3.508333333E-2;-9.521432221E-4
3.510416667E-2;-4.299125576E-4
3.512500000E-2;5.828239955E-5
3.514583333E-2;-5.327158724E-4
3.516666667E-2;-1.369740930E-3
3.518750000E-2;-6.015430554E-4
3.520833333E-2;8.583744057E-4
3.522916667E-2;8.928350289E-4
3.525000000E-2;-1.125802009E-4
3.527083333E-2;5.753703226E-5
3.529166667E-2;1.477909740E-3
3.531250000E-2;2.401279286E-3
3.533333333E-2;1.662275870E-3
3.535416667E-2;7.120231166E-4
3.537500000E-2;1.407246222E-3
3.539583333E-2;2.344130538E-3
3.541666667E-2;1.986844465E-3
3.543750000E-2;1.192400116E-3
3.545833333E-2;1.366447541E-3
3.547916667E-2;2.016384387E-3
3.550000000E-2;2.184890676E-3
3.552083333E-2;2.126746811E-3
3.554166667E-2;1.975405030E-3
3.556250000E-2;1.963679446E-3
3.558333333E-2;2.061526990E-3
3.560416667E-2;2.045487519E-3
3.562500000E-2;2.039891900E-3
3.564583333E-2;2.019187436E-3
3.566666667E-2;1.879584626E-3
3.568750000E-2;1.570749446E-3
3.570833333E-2;1.170107978E-3
3.572916667E-2;9.576849407E-4
3.575000000E-2;1.301666256E-3
3.577083333E-2;1.772154472E-3
3.579166667E-2;1.649834332E-3
3.581250000E-2;1.168385963E-3
3.583333333E-2;1.496005454E-3
3.585416667E-2;2.293943660E-3
3.587500000E-2;1.935402397E-3
3.589583333E-2;1.341789961E-3
3.591666667E-2;1.672121580E-3
3.593750000E-2;2.311279532E-3
3.595833333E-2;2.458673902E-3
3.597916667E-2;1.829949673E-3
3.600000000E-2;1.490787370E-3
3.602083333E-2;1.705887378E-3
3.604166667E-2;1.910331426E-3
3.606250000E-2;1.643358264E-3
3.608333333E-2;8.235296118E-4
3.610416667E-2;8.439140511E-4
3.612500000E-2;2.065319801E-3
3.614583333E-2;3.095818684E-3
3.616666667E-2;2.789126011E-3
3.618750000E-2;1.980771543E-3
3.620833333E-2;2.161748009E-3
3.622916667E-2;2.693916438E-3
3.625000000E-2;2.198544564E-3
3.627083333E-2;1.102464739E-3
3.629166667E-2;1.678155037E-3
3.631250000E-2;3.141117748E-3
3.633333333E-2;2.477903152E-3
3.635416667E-2;1.468917355E-3
3.637500000E-2;2.705349121E-3
3.639583333E-2;3.778166603E-3
3.641666667E-2;3.074449254E-3
3.643750000E-2;2.610641764E-3
3.645833333E-2;2.790529281E-3
3.647916667E-2;2.922167536E-3
3.650000000E-2;3.390148748E-3
3.652083333E-2;3.972589970E-3
3.654166667E-2;3.591405926E-3
3.656250000E-2;3.059293609E-3
3.658333333E-2;3.651894862E-3
3.660416667E-2;3.570719855E-3
3.662500000E-2;2.555082086E-3
3.664583333E-2;2.104032319E-3
3.666666667E-2;2.155916067E-3
3.668750000E-2;2.675852505E-3
3.670833333E-2;2.828380559E-3
3.672916667E-2;2.311461372E-3
3.675000000E-2;2.189241117E-3
3.677083333E-2;2.549253637E-3
3.679166667E-2;2.487028250E-3
3.681250000E-2;1.814147108E-3
3.683333333E-2;1.769130118E-3
3.685416667E-2;2.526987344E-3
3.687500000E-2;2.591288183E-3
3.689583333E-2;1.746780123E-3
3.691666667E-2;1.395104337E-3
3.693750000E-2;1.473115059E-3
3.695833333E-2;7.093026070E-4
3.697916667E-2;-2.438883530E-4
3.700000000E-2;-3.883031241E-5
3.702083333E-2;1.106562442E-3
3.704166667E-2;2.001047134E-3
3.706250000E-2;2.065251349E-3
3.708333333E-2;1.875997405E-3
3.710416667E-2;2.198624192E-3
3.712500000E-2;2.781951334E-3
3.714583333E-2;2.717063297E-3
3.716666667E-2;1.953710569E-3
3.718750000E-2;1.407949836E-3
3.720833333E-2;1.467639580E-3
3.722916667E-2;1.510924660E-3
3.725000000E-2;1.406637020E-3
3.727083333E-2;1.160313841E-3
3.729166667E-2;3.666948469E-4
3.731250000E-2;-1.978095679E-4
3.733333333E-2;1.803790656E-4
3.735416667E-2;1.022017910E-3
3.737500000E-2;1.493555377E-3
3.739583333E-2;7.924842066E-4
3.741666667E-2;-2.465686703E-4
3.743750000E-2;-3.960227768E-4
3.745833333E-2;-4.879898624E-4
3.747916667E-2;-1.396259293E-3
3.750000000E-2;-2.495911438E-3
3.752083333E-2;-2.702764468E-3
3.754166667E-2;-2.613813849E-3
3.756250000E-2;-3.258088138E-3
3.758333333E-2;-3.513486357E-3
3.760416667E-2;-3.089415142E-3
3.762500000E-2;-3.071795916E-3
3.764583333E-2;-3.407392418E-3
3.766666667E-2;-3.448352916E-3
3.768750000E-2;-3.263347549E-3
3.770833333E-2;-3.567514243E-3
3.772916667E-2;-4.411975387E-3
3.775000000E-2;-4.859826993E-3
3.777083333E-2;-4.338172730E-3
3.779166667E-2;-4.055404570E-3
3.781250000E-2;-4.795862827E-3
3.783333333E-2;-5.249817856E-3
3.785416667E-2;-4.981633741E-3
3.787500000E-2;-4.887658171E-3
3.789583333E-2;-5.049085710E-3
3.791666667E-2;-5.032017827E-3
3.793750000E-2;-5.231211428E-3
3.795833333E-2;-5.466053262E-3
3.797916667E-2;-4.809041973E-3
3.800000000E-2;-4.302890506E-3
3.802083333E-2;-4.611560609E-3
3.804166667E-2;-4.735263996E-3
3.806250000E-2;-4.780779127E-3
3.808333333E-2;-5.001609679E-3
3.810416667E-2;-4.807542544E-3
3.812500000E-2;-4.296244122E-3
3.814583333E-2;-4.460038617E-3
3.816666667E-2;-5.232876632E-3
3.818750000E-2;-5.696363747E-3
3.820833333E-2;-5.225184374E-3
3.822916667E-2;-4.040745553E-3
3.825000000E-2;-3.866566811E-3
3.827083333E-2;-4.952982068E-3
3.829166667E-2;-4.973826930E-3
3.831250000E-2;-3.476993879E-3
3.833333333E-2;-3.013870679E-3
3.835416667E-2;-3.799728351E-3
3.837500000E-2;-3.871081164E-3
3.839583333E-2;-3.425450297E-3
3.841666667E-2;-2.891571261E-3
3.843750000E-2;-2.325654263E-3
3.845833333E-2;-2.475767629E-3
3.847916667E-2;-2.967794891E-3
3.850000000E-2;-2.755449153E-3
3.852083333E-2;-2.086248249E-3
3.854166667E-2;-1.919295290E-3
3.856250000E-2;-1.810835907E-3
3.858333333E-2;-1.712389989E-3
3.860416667E-2;-2.534206957E-3
3.862500000E-2;-2.903854940E-3
3.864583333E-2;-2.015502658E-3
3.866666667E-2;-1.372815692E-3
3.868750000E-2;-1.711000688E-3
3.870833333E-2;-2.474116860E-3
3.872916667E-2;-2.402947750E-3
3.875000000E-2;-1.112101716E-3
3.877083333E-2;-1.579182281E-4
3.879166667E-2;-7.075961330E-4
3.881250000E-2;-1.472364063E-3
3.883333333E-2;-6.644122768E-4
3.885416667E-2;9.549666429E-4
3.887500000E-2;1.061132411E-3
3.889583333E-2;-1.213261494E-4
3.891666667E-2;-5.295465235E-4
3.893750000E-2;-3.764827561E-4
3.895833333E-2;-4.499446950E-4
3.897916667E-2;-5.192172248E-4
3.900000000E-2;-6.230387371E-4
3.902083333E-2;1.745822810E-4
3.904166667E-2;1.483387779E-3
3.906250000E-2;1.012504217E-3
3.908333333E-2;-4.161483957E-4
3.910416667E-2;-4.629612959E-4
3.912500000E-2;3.724654380E-4
3.914583333E-2;4.695589887E-4
3.916666667E-2;5.170062650E-4
3.918750000E-2;1.041998621E-3
3.920833333E-2;1.038105343E-3
3.922916667E-2;9.936126880E-4
3.925000000E-2;1.344066579E-3
3.927083333E-2;1.492375857E-3
3.929166667E-2;1.553912880E-3
3.931250000E-2;1.805835054E-3
3.933333333E-2;1.812711009E-3
3.935416667E-2;1.593834022E-3
3.937500000E-2;1.397858723E-3
3.939583333E-2;7.052978617E-4
3.941666667E-2;2.016284416E-4
3.943750000E-2;1.851588750E-4
3.945833333E-2;-2.268835378E-4
3.947916667E-2;-7.452440332E-4
3.950000000E-2;-2.748869592E-4
3.952083333E-2;6.895806873E-4
3.954166667E-2;2.908176393E-4
3.956250000E-2;-3.503236221E-4
3.958333333E-2;3.189851996E-4
3.960416667E-2;1.092247316E-3
3.962500000E-2;1.246489584E-3
3.964583333E-2;5.159992725E-4
3.966666667E-2;-2.520189446E-4
3.968750000E-2;1.560765522E-4
3.970833333E-2;3.938337031E-4
3.972916667E-2;-1.544381521E-4
3.975000000E-2;-5.202670000E-4
3.977083333E-2;-1.342974138E-4
3.979166667E-2;4.516250920E-4
3.981250000E-2;2.798148780E-4
3.983333333E-2;-2.734926238E-4
3.985416667E-2;-2.722740755E-4
3.987500000E-2;1.016019960E-3
3.989583333E-2;2.080004197E-3
3.991666667E-2;1.887836843E-3
3.993750000E-2;1.513507334E-3
3.995833333E-2;1.212041010E-3
3.997916667E-2;1.100134454E-3
4.000000000E-2;6.951514515E-4
4.002083333E-2;1.762430620E-4
4.004166667E-2;-1.943841198E-4
4.006250000E-2;-1.843005739E-4
4.008333333E-2;6.623781519E-4
4.010416667E-2;1.171039534E-3
4.012500000E-2;1.273662085E-3
4.014583333E-2;1.412526472E-3
4.016666667E-2;1.145499642E-3
4.018750000E-2;7.467818214E-4
4.020833333E-2;1.106634503E-3
4.022916667E-2;1.410660450E-3
4.025000000E-2;5.533896619E-4
4.027083333E-2;3.495716956E-4
4.029166667E-2;1.029791078E-3
4.031250000E-2;1.079228823E-3
4.033333333E-2;1.137820305E-3
4.035416667E-2;1.811753376E-3
4.037500000E-2;2.014514059E-3
4.039583333E-2;1.243498060E-3
4.041666667E-2;1.037628972E-3
4.043750000E-2;1.473113429E-3
4.045833333E-2;1.229111222E-3
4.047916667E-2;9.411103092E-4
4.050000000E-2;1.210874878E-3
4.052083333E-2;1.519737649E-3
4.054166667E-2;1.723000547E-3
4.056250000E-2;1.856182236E-3
4.058333333E-2;1.641099108E-3
4.060416667E-2;1.096672844E-3
4.062500000E-2;7.204846479E-4
4.064583333E-2;5.323870573E-4
4.066666667E-2;2.669419919E-4
4.068750000E-2;-1.424649527E-4
4.070833333E-2;-3.154256556E-4
4.072916667E-2;-2.249126701E-4
4.075000000E-2;-4.200734838E-4
4.077083333E-2;-3.922412579E-4
4.079166667E-2;3.068391234E-4
4.081250000E-2;8.443613769E-4
4.083333333E-2;5.405587945E-5
4.085416667E-2;-1.473165117E-3
4.087500000E-2;-1.698251930E-3
4.089583333E-2;-8.380167419E-4
4.091666667E-2;-1.107172575E-3
4.093750000E-2;-2.636408666E-3
4.095833333E-2;-3.232701914E-3
4.097916667E-2;-2.970122034E-3
4.100000000E-2;-3.012064844E-3
4.102083333E-2;-2.969687339E-3
4.104166667E-2;-3.341100179E-3
4.106250000E-2;-3.717022948E-3
4.108333333E-2;-2.935939236E-3
4.110416667E-2;-2.244105097E-3
4.112500000E-2;-3.072594991E-3
4.114583333E-2;-4.103268962E-3
4.116666667E-2;-3.677753499E-3
4.118750000E-2;-3.433000529E-3
4.120833333E-2;-4.101736471E-3
4.122916667E-2;-3.819589969E-3
4.125000000E-2;-3.291535424E-3
4.127083333E-2;-3.360305680E-3
4.129166667E-2;-3.013154026E-3
4.131250000E-2;-2.978544682E-3
4.133333333E-2;-3.803391941E-3
4.135416667E-2;-4.354505334E-3
4.137500000E-2;-4.373705946E-3
4.139583333E-2;-4.791226704E-3
4.141666667E-2;-5.205427296E-3
4.143750000E-2;-4.648412578E-3
4.145833333E-2;-4.000913817E-3
4.147916667E-2;-3.722368041E-3
4.150000000E-2;-3.817355260E-3
4.152083333E-2;-4.293255508E-3
4.154166667E-2;-4.274486098E-3
4.156250000E-2;-3.806268796E-3
4.158333333E-2;-4.165892024E-3
4.160416667E-2;-5.108932033E-3
4.162500000E-2;-4.646298010E-3
4.164583333E-2;-3.917019349E-3
4.166666667E-2;-4.511831794E-3
4.168750000E-2;-4.429066088E-3
4.170833333E-2;-3.625244368E-3
4.172916667E-2;-3.894746071E-3
4.175000000E-2;-3.997448832E-3
4.177083333E-2;-2.633029828E-3
4.179166667E-2;-2.024923684E-3
4.181250000E-2;-3.116100328E-3
4.183333333E-2;-3.216307610E-3
4.185416667E-2;-2.105322666E-3
4.187500000E-2;-2.154365648E-3
4.189583333E-2;-2.869779244E-3
4.191666667E-2;-2.903196262E-3
4.193750000E-2;-2.567164833E-3
4.195833333E-2;-2.073359909E-3
4.197916667E-2;-1.742778113E-3
4.200000000E-2;-1.799266320E-3
4.202083333E-2;-1.624062425E-3
4.204166667E-2;-1.219391124E-3
4.206250000E-2;-1.489273389E-3
4.208333333E-2;-1.860572142E-3
4.210416667E-2;-1.172181219E-3
4.212500000E-2;-4.960672813E-4
4.214583333E-2;-4.157507501E-4
4.216666667E-2;-2.527726174E-4
4.218750000E-2;-5.175120314E-4
4.220833333E-2;-7.741731824E-4
4.222916667E-2;-3.032417444E-4
4.225000000E-2;-7.688133628E-4
4.227083333E-2;-2.138331998E-3
4.229166667E-2;-2.059264341E-3
4.231250000E-2;-1.026861486E-3
4.233333333E-2;-1.073803985E-3
4.235416667E-2;-1.199791906E-3
4.237500000E-2;8.382603119E-5
4.239583333E-2;2.659212041E-4
4.241666667E-2;-8.825636469E-4
4.243750000E-2;-4.486666294E-4
4.245833333E-2;-3.037611896E-5
4.247916667E-2;-3.065635392E-4
4.250000000E-2;-4.254137457E-4
4.252083333E-2;-7.740106666E-4
4.254166667E-2;-6.447467022E-4
4.256250000E-2;-7.362073520E-4
4.258333333E-2;-9.121384937E-4
4.260416667E-2;-8.047415176E-4
4.262500000E-2;-6.809257320E-4
4.264583333E-2;-4.973475588E-4
4.266666667E-2;""
