"Time (s)";"Recording (a.u.)"
3.129166667E-2;1.052431180E-3
3.131250000E-2;2.949699992E-3
3.133333333E-2;2.047946444E-3
3.135416667E-2;3.465937916E-4
3.137500000E-2;1.576277544E-3
3.139583333E-2;4.463951569E-3
3.141666667E-2;4.060804378E-3
3.143750000E-2;1.176314894E-3
3.145833333E-2;1.584431273E-3
3.147916667E-2;4.635249730E-3
3.150000000E-2;4.424561746E-3
3.152083333E-2;1.560545992E-3
3.154166667E-2;1.767106936E-3
3.156250000E-2;3.936641384E-3
3.158333333E-2;3.477498889E-3
3.160416667E-2;1.820632722E-3
3.162500000E-2;1.860338147E-3
3.164583333E-2;2.829929115E-3
3.166666667E-2;2.770509571E-3
3.168750000E-2;1.848287066E-3
3.170833333E-2;1.781934989E-3
3.172916667E-2;2.715933369E-3
3.175000000E-2;2.723102923E-3
3.177083333E-2;1.316577196E-3
3.179166667E-2;1.228475478E-3
3.181250000E-2;2.633774653E-3
3.183333333E-2;2.239949070E-3
3.185416667E-2;6.811089115E-4
3.187500000E-2;5.916851806E-4
3.189583333E-2;1.031552441E-3
3.191666667E-2;1.094091451E-3
3.193750000E-2;1.669966383E-3
3.195833333E-2;1.704389811E-3
3.197916667E-2;1.729512587E-4
3.200000000E-2;6.734810449E-5
3.202083333E-2;2.525151009E-3
3.204166667E-2;3.005218925E-3
3.206250000E-2;4.211785854E-4
3.208333333E-2;-2.458550152E-4
3.210416667E-2;2.116324846E-3
3.212500000E-2;2.808200428E-3
3.214583333E-2;9.768295567E-4
3.216666667E-2;3.765222500E-4
3.218750000E-2;1.470757765E-3
3.220833333E-2;2.117948374E-3
3.222916667E-2;1.766246278E-3
3.225000000E-2;1.322971308E-3
3.227083333E-2;1.252286020E-3
3.229166667E-2;1.428433228E-3
3.231250000E-2;1.844382496E-3
3.233333333E-2;2.569627482E-3
3.235416667E-2;2.553335857E-3
3.237500000E-2;5.861758837E-4
3.239583333E-2;-9.439676796E-5
3.241666667E-2;2.727409825E-3
3.243750000E-2;4.086001310E-3
3.245833333E-2;1.028109575E-3
3.247916667E-2;-1.032750471E-3
3.250000000E-2;1.631707535E-3
3.252083333E-2;3.458960680E-3
3.254166667E-2;1.089065103E-3
3.256250000E-2;-2.460452961E-4
3.258333333E-2;2.073090756E-3
3.260416667E-2;3.463434288E-3
3.262500000E-2;1.419198583E-3
3.264583333E-2;3.239044745E-4
3.266666667E-2;2.779541072E-3
3.268750000E-2;4.398162477E-3
3.270833333E-2;2.330692718E-3
3.272916667E-2;1.184893306E-3
3.275000000E-2;4.080380779E-3
3.277083333E-2;6.194009446E-3
3.279166667E-2;4.183467478E-3
3.281250000E-2;2.320873085E-3
3.283333333E-2;3.888763720E-3
3.285416667E-2;5.399787333E-3
3.287500000E-2;4.180926830E-3
3.289583333E-2;2.943229629E-3
3.291666667E-2;3.592410125E-3
3.293750000E-2;3.915005829E-3
3.295833333E-2;2.497308888E-3
3.297916667E-2;1.922152122E-3
3.300000000E-2;3.192463657E-3
3.302083333E-2;3.180917352E-3
3.304166667E-2;1.397882588E-3
3.306250000E-2;1.093988889E-3
3.308333333E-2;2.595363650E-3
3.310416667E-2;2.918431768E-3
3.312500000E-2;1.776011544E-3
3.314583333E-2;1.319759758E-3
3.316666667E-2;2.057708334E-3
3.318750000E-2;3.015353344E-3
3.320833333E-2;3.351043677E-3
3.322916667E-2;3.073869972E-3
3.325000000E-2;2.752851462E-3
3.327083333E-2;2.631863579E-3
3.329166667E-2;2.886389615E-3
3.331250000E-2;3.277334152E-3
3.333333333E-2;2.858697204E-3
3.335416667E-2;2.313900972E-3
3.337500000E-2;2.600223059E-3
3.339583333E-2;2.700788202E-3
3.341666667E-2;1.750697731E-3
3.343750000E-2;8.955288795E-4
3.345833333E-2;1.352915890E-3
3.347916667E-2;1.581127406E-3
3.350000000E-2;7.683839649E-4
3.352083333E-2;5.644621560E-4
3.354166667E-2;7.837574231E-4
3.356250000E-2;5.192951648E-4
3.358333333E-2;7.407081430E-4
3.360416667E-2;1.174299978E-3
3.362500000E-2;3.099055029E-4
3.364583333E-2;-7.159226225E-4
3.366666667E-2;-2.998044947E-4
3.368750000E-2;5.436787033E-4
3.370833333E-2;5.401872331E-4
3.372916667E-2;-6.351667689E-4
3.375000000E-2;-2.216686727E-3
3.377083333E-2;-1.661945134E-3
3.379166667E-2;8.114068769E-4
3.381250000E-2;7.857130840E-4
3.383333333E-2;-1.627036254E-3
3.385416667E-2;-1.655320521E-3
3.387500000E-2;4.790188104E-4
3.389583333E-2;5.562292645E-4
3.391666667E-2;-1.151717617E-3
3.393750000E-2;-1.322352211E-3
3.395833333E-2;-1.284597529E-4
3.397916667E-2;6.518575829E-4
3.400000000E-2;2.935580596E-5
3.402083333E-2;-1.408419106E-3
3.404166667E-2;-1.743801055E-3
3.406250000E-2;-1.126397983E-3
3.408333333E-2;-7.371259853E-4
3.410416667E-2;-9.496187558E-4
3.412500000E-2;-1.185477362E-3
3.414583333E-2;-1.056461595E-3
3.416666667E-2;-9.489157237E-4
3.418750000E-2;-7.324098260E-4
3.420833333E-2;-7.692144718E-4
3.422916667E-2;-1.471534255E-3
3.425000000E-2;-1.817734679E-3
3.427083333E-2;-4.717039410E-4
3.429166667E-2;1.008554362E-3
3.431250000E-2;-1.114657207E-4
3.433333333E-2;-1.902368036E-3
3.435416667E-2;-1.215912635E-3
3.437500000E-2;5.461078254E-4
3.439583333E-2;6.874288665E-4
3.441666667E-2;3.852659938E-5
3.443750000E-2;2.147425839E-4
3.445833333E-2;4.286986950E-4
3.447916667E-2;3.676227934E-4
3.450000000E-2;5.146236508E-4
3.452083333E-2;3.964023199E-4
3.454166667E-2;1.631205123E-5
3.456250000E-2;-1.643235009E-4
3.458333333E-2;-3.685123811E-4
3.460416667E-2;-4.705288447E-4
3.462500000E-2;-5.370369763E-4
3.464583333E-2;-1.092316001E-3
3.466666667E-2;-1.121374313E-3
3.468750000E-2;-7.517614285E-4
3.470833333E-2;-1.486171270E-3
3.472916667E-2;-1.917165006E-3
3.475000000E-2;-1.086058677E-3
3.477083333E-2;-8.345970418E-4
3.479166667E-2;-1.685561612E-3
3.481250000E-2;-2.277789637E-3
3.483333333E-2;-2.046121052E-3
3.485416667E-2;-1.691051875E-3
3.487500000E-2;-1.590986853E-3
3.489583333E-2;-2.079746686E-3
3.491666667E-2;-2.930277959E-3
3.493750000E-2;-2.805334050E-3
3.495833333E-2;-2.241938375E-3
3.497916667E-2;-2.725064522E-3
3.500000000E-2;-3.485940397E-3
3.502083333E-2;-3.733589081E-3
3.504166667E-2;-3.712578211E-3
3.506250000E-2;-3.181705251E-3
3.508333333E-2;-2.792523243E-3
3.510416667E-2;-3.720851615E-3
3.512500000E-2;-4.855525680E-3
3.514583333E-2;-4.272798076E-3
3.516666667E-2;-3.023711033E-3
3.518750000E-2;-3.253627103E-3
3.520833333E-2;-4.265992437E-3
3.522916667E-2;-4.257587716E-3
3.525000000E-2;-3.429514123E-3
3.527083333E-2;-3.987462260E-3
3.529166667E-2;-5.572500639E-3
3.531250000E-2;-5.057091359E-3
3.533333333E-2;-3.687968478E-3
3.535416667E-2;-4.525610711E-3
3.537500000E-2;-5.535147153E-3
3.539583333E-2;-4.620216787E-3
3.541666667E-2;-4.207906313E-3
3.543750000E-2;-5.030114669E-3
3.545833333E-2;-4.964791704E-3
3.547916667E-2;-4.306733143E-3
3.550000000E-2;-3.829766996E-3
3.552083333E-2;-3.524401924E-3
3.554166667E-2;-3.933611792E-3
3.556250000E-2;-4.105374217E-3
3.558333333E-2;-3.389430232E-3
3.560416667E-2;-3.518752055E-3
3.562500000E-2;-4.415964708E-3
3.564583333E-2;-3.492277348E-3
3.566666667E-2;-2.004219452E-3
3.568750000E-2;-2.695279196E-3
3.570833333E-2;-3.844247432E-3
3.572916667E-2;-3.482552711E-3
3.575000000E-2;-2.278597560E-3
3.577083333E-2;-1.577003975E-3
3.579166667E-2;-1.842439640E-3
3.581250000E-2;-2.046892187E-3
3.583333333E-2;-1.078311820E-3
3.585416667E-2;-1.537733478E-4
3.587500000E-2;-5.865666317E-4
3.589583333E-2;-5.580351572E-4
3.591666667E-2;2.522264549E-4
3.593750000E-2;1.769846567E-4
3.595833333E-2;1.715355182E-7
3.597916667E-2;6.694795447E-4
3.600000000E-2;1.154724625E-3
3.602083333E-2;7.977946661E-4
3.604166667E-2;4.739829747E-4
3.606250000E-2;3.842472797E-4
3.608333333E-2;4.092607414E-4
3.610416667E-2;1.140464679E-3
3.612500000E-2;1.589050284E-3
3.614583333E-2;1.121056732E-3
3.616666667E-2;1.104168827E-3
3.618750000E-2;1.635049819E-3
3.620833333E-2;1.618117560E-3
3.622916667E-2;1.573869027E-3
3.625000000E-2;2.638446400E-3
3.627083333E-2;3.547911765E-3
3.629166667E-2;2.787509700E-3
3.631250000E-2;2.415587660E-3
3.633333333E-2;4.050424322E-3
3.635416667E-2;5.009506829E-3
3.637500000E-2;3.834775649E-3
3.639583333E-2;3.618316725E-3
3.641666667E-2;5.436068866E-3
3.643750000E-2;5.711116828E-3
3.645833333E-2;4.194170702E-3
3.647916667E-2;4.092530813E-3
3.650000000E-2;4.700555932E-3
3.652083333E-2;4.695139360E-3
3.654166667E-2;4.489488434E-3
3.656250000E-2;3.642780473E-3
3.658333333E-2;3.232230665E-3
3.660416667E-2;4.447143525E-3
3.662500000E-2;5.236963276E-3
3.664583333E-2;3.818355035E-3
3.666666667E-2;2.457560273E-3
3.668750000E-2;3.396044252E-3
3.670833333E-2;4.747623578E-3
3.672916667E-2;4.393827170E-3
3.675000000E-2;3.225097433E-3
3.677083333E-2;3.495264333E-3
3.679166667E-2;4.705351777E-3
3.681250000E-2;4.063535016E-3
3.683333333E-2;2.635762095E-3
3.685416667E-2;3.246064298E-3
3.687500000E-2;4.701874219E-3
3.689583333E-2;4.553718958E-3
3.691666667E-2;3.266543383E-3
3.693750000E-2;2.720136195E-3
3.695833333E-2;3.351407591E-3
3.697916667E-2;4.012196325E-3
3.700000000E-2;3.438857617E-3
3.702083333E-2;2.847854281E-3
3.704166667E-2;4.034402780E-3
3.706250000E-2;5.111416336E-3
3.708333333E-2;3.955754917E-3
3.710416667E-2;2.839458641E-3
3.712500000E-2;3.657531925E-3
3.714583333E-2;4.552246537E-3
3.716666667E-2;4.209646955E-3
3.718750000E-2;3.255078802E-3
3.720833333E-2;3.206585534E-3
3.722916667E-2;4.186651669E-3
3.725000000E-2;4.363315180E-3
3.727083333E-2;3.378394758E-3
3.729166667E-2;2.812457504E-3
3.731250000E-2;3.851128975E-3
3.733333333E-2;4.877402447E-3
3.735416667E-2;4.266193137E-3
3.737500000E-2;3.323064419E-3
3.739583333E-2;3.746764036E-3
3.741666667E-2;5.136918742E-3
3.743750000E-2;4.651505034E-3
3.745833333E-2;2.825905569E-3
3.747916667E-2;3.687417135E-3
3.750000000E-2;5.237235222E-3
3.752083333E-2;3.274134593E-3
3.754166667E-2;1.320867334E-3
3.756250000E-2;3.243364859E-3
3.758333333E-2;4.720830824E-3
3.760416667E-2;2.493150299E-3
3.762500000E-2;9.292823379E-4
3.764583333E-2;2.241859213E-3
3.766666667E-2;2.993803238E-3
3.768750000E-2;2.091865521E-3
3.770833333E-2;1.474382239E-3
3.772916667E-2;1.676155953E-3
3.775000000E-2;1.652991981E-3
3.777083333E-2;1.212551259E-3
3.779166667E-2;1.549788634E-3
3.781250000E-2;2.266639844E-3
3.783333333E-2;1.450683572E-3
3.785416667E-2;1.519481011E-4
3.787500000E-2;8.840040537E-4
3.789583333E-2;2.646959154E-3
3.791666667E-2;2.811840735E-3
3.793750000E-2;1.231651288E-3
3.795833333E-2;3.749923490E-4
3.797916667E-2;1.674162573E-3
3.800000000E-2;2.924592001E-3
3.802083333E-2;1.871546730E-3
3.804166667E-2;3.096385335E-4
3.806250000E-2;5.533398362E-4
3.808333333E-2;1.485969638E-3
3.810416667E-2;1.697655534E-3
3.812500000E-2;1.044114004E-3
3.814583333E-2;-3.291706380E-4
3.816666667E-2;-4.738982825E-4
3.818750000E-2;1.295327209E-3
3.820833333E-2;1.404141309E-3
3.822916667E-2;-9.909996297E-4
3.825000000E-2;-1.333231339E-3
3.827083333E-2;4.917206243E-4
3.829166667E-2;2.574724786E-4
3.831250000E-2;-9.726655553E-4
3.833333333E-2;-8.522676653E-4
3.835416667E-2;-9.279904771E-4
3.837500000E-2;-1.489594812E-3
3.839583333E-2;-9.356951923E-4
3.841666667E-2;-2.639667946E-4
3.843750000E-2;-1.235240139E-3
3.845833333E-2;-2.368278569E-3
3.847916667E-2;-2.068195725E-3
3.850000000E-2;-1.044515637E-3
3.852083333E-2;-7.639623946E-4
3.854166667E-2;-1.380139380E-3
3.856250000E-2;-1.704885392E-3
3.858333333E-2;-1.624599448E-3
3.860416667E-2;-1.178342616E-3
3.862500000E-2;-6.618200568E-4
3.864583333E-2;-1.317174523E-3
3.866666667E-2;-2.077488229E-3
3.868750000E-2;-7.665081648E-4
3.870833333E-2;3.191196884E-4
3.872916667E-2;-1.306658378E-3
3.875000000E-2;-2.238833811E-3
3.877083333E-2;-1.047771773E-3
3.879166667E-2;-1.105960226E-3
3.881250000E-2;-2.176097594E-3
3.883333333E-2;-1.645379933E-3
3.885416667E-2;-1.025023288E-3
3.887500000E-2;-2.103087027E-3
3.889583333E-2;-2.922100248E-3
3.891666667E-2;-2.650608774E-3
3.893750000E-2;-2.061400563E-3
3.895833333E-2;-1.804972533E-3
3.897916667E-2;-2.808677731E-3
3.900000000E-2;-3.369593760E-3
3.902083333E-2;-2.569463337E-3
3.904166667E-2;-3.172212280E-3
3.906250000E-2;-4.950071685E-3
3.908333333E-2;-4.413017072E-3
3.910416667E-2;-2.603110624E-3
3.912500000E-2;-3.709696699E-3
3.914583333E-2;-6.384266075E-3
3.916666667E-2;-6.412226707E-3
3.918750000E-2;-4.270882811E-3
3.920833333E-2;-3.419862827E-3
3.922916667E-2;-5.314781796E-3
3.925000000E-2;-6.998975296E-3
3.927083333E-2;-5.163816269E-3
3.929166667E-2;-3.240494290E-3
3.931250000E-2;-5.257897079E-3
3.933333333E-2;-6.669184193E-3
3.935416667E-2;-4.414374940E-3
3.937500000E-2;-3.388189711E-3
3.939583333E-2;-5.024867132E-3
3.941666667E-2;-5.404077936E-3
3.943750000E-2;-4.302342888E-3
3.945833333E-2;-4.493697546E-3
3.947916667E-2;-5.360043608E-3
3.950000000E-2;-5.332000088E-3
3.952083333E-2;-5.080231000E-3
3.954166667E-2;-5.041295197E-3
3.956250000E-2;-5.470868666E-3
3.958333333E-2;-6.689309608E-3
3.960416667E-2;-6.982125808E-3
3.962500000E-2;-5.259976257E-3
3.964583333E-2;-4.958025180E-3
3.966666667E-2;-7.481114473E-3
3.968750000E-2;-8.465130813E-3
3.970833333E-2;-6.701348815E-3
3.972916667E-2;-6.171002053E-3
3.975000000E-2;-7.702999748E-3
3.977083333E-2;-7.597513963E-3
3.979166667E-2;-6.246021483E-3
3.981250000E-2;-7.509092335E-3
3.983333333E-2;-9.345823899E-3
3.985416667E-2;-7.554676849E-3
3.987500000E-2;-4.914925899E-3
3.989583333E-2;-5.343518686E-3
3.991666667E-2;-6.575151347E-3
3.993750000E-2;-6.001945585E-3
3.995833333E-2;-4.536615685E-3
3.997916667E-2;-3.974492662E-3
4.000000000E-2;-4.249223974E-3
4.002083333E-2;-3.879308468E-3
4.004166667E-2;-3.232805990E-3
4.006250000E-2;-3.342424985E-3
4.008333333E-2;-3.662909847E-3
4.010416667E-2;-3.420658642E-3
4.012500000E-2;-3.266565967E-3
4.014583333E-2;-3.487215377E-3
4.016666667E-2;-3.361925250E-3
4.018750000E-2;-3.435577033E-3
4.020833333E-2;-3.911040723E-3
4.022916667E-2;-3.982494585E-3
4.025000000E-2;-3.523742314E-3
4.027083333E-2;-3.211944131E-3
4.029166667E-2;-3.501444589E-3
4.031250000E-2;-3.387024393E-3
4.033333333E-2;-2.450699685E-3
4.035416667E-2;-2.019035863E-3
4.037500000E-2;-2.650168026E-3
4.039583333E-2;-3.006765153E-3
4.041666667E-2;-2.138483105E-3
4.043750000E-2;-6.649407442E-4
4.045833333E-2;2.886743750E-4
4.047916667E-2;-4.334378755E-4
4.050000000E-2;-1.749301096E-3
4.052083333E-2;-7.434052532E-4
4.054166667E-2;1.633740263E-3
4.056250000E-2;1.404706622E-3
4.058333333E-2;-2.442531695E-4
4.060416667E-2;5.729482509E-4
4.062500000E-2;1.708583906E-3
4.064583333E-2;6.367712631E-4
4.066666667E-2;3.167800969E-5
4.068750000E-2;1.209923415E-3
4.070833333E-2;1.650764723E-3
4.072916667E-2;3.648611018E-4
4.075000000E-2;-4.295307153E-4
4.077083333E-2;3.319468815E-4
4.079166667E-2;1.432000427E-3
4.081250000E-2;1.087797806E-3
4.083333333E-2;-6.077020080E-4
4.085416667E-2;-7.423589705E-4
4.087500000E-2;4.920258070E-4
4.089583333E-2;-1.775001438E-4
4.091666667E-2;-1.306036487E-3
4.093750000E-2;-1.100763257E-4
4.095833333E-2;5.240419414E-4
4.097916667E-2;-1.127714640E-3
4.100000000E-2;-1.758056111E-3
4.102083333E-2;-9.193433216E-4
4.104166667E-2;-8.057418163E-4
4.106250000E-2;-8.778369520E-4
4.108333333E-2;-4.802048788E-4
4.110416667E-2;-1.001671655E-3
4.112500000E-2;-1.576904207E-3
4.114583333E-2;-1.999105443E-4
4.116666667E-2;4.763764155E-4
4.118750000E-2;-1.230704947E-3
4.120833333E-2;-1.496796031E-3
4.122916667E-2;2.867857402E-4
4.125000000E-2;3.758981184E-4
4.127083333E-2;-7.177480729E-4
4.129166667E-2;-1.377203589E-4
4.131250000E-2;4.476078320E-4
4.133333333E-2;-8.145131287E-4
4.135416667E-2;-1.435091952E-3
4.137500000E-2;-5.064101424E-4
4.139583333E-2;1.508649584E-4
4.141666667E-2;1.548355358E-4
4.143750000E-2;-9.051249071E-5
4.145833333E-2;-1.692537626E-4
4.147916667E-2;1.594337082E-4
4.150000000E-2;5.363535602E-4
4.152083333E-2;2.671750553E-4
4.154166667E-2;8.824130782E-5
4.156250000E-2;1.105773961E-3
4.158333333E-2;1.867438434E-3
4.160416667E-2;1.480384031E-3
4.162500000E-2;1.198370242E-3
4.164583333E-2;1.756430254E-3
4.166666667E-2;2.470971551E-3
4.168750000E-2;2.217405476E-3
4.170833333E-2;1.266423496E-3
4.172916667E-2;1.267797779E-3
4.175000000E-2;2.512785839E-3
4.177083333E-2;3.142740112E-3
4.179166667E-2;2.752162749E-3
4.181250000E-2;2.617712831E-3
4.183333333E-2;2.777640941E-3
4.185416667E-2;3.068846418E-3
4.187500000E-2;3.488711314E-3
4.189583333E-2;3.788169241E-3
4.191666667E-2;4.217175301E-3
4.193750000E-2;4.693796858E-3
4.195833333E-2;4.708789755E-3
4.197916667E-2;4.530045670E-3
4.200000000E-2;4.981120117E-3
4.202083333E-2;5.411687307E-3
4.204166667E-2;5.169345532E-3
4.206250000E-2;5.560941063E-3
4.208333333E-2;6.593357306E-3
4.210416667E-2;6.520814728E-3
4.212500000E-2;5.575097632E-3
4.214583333E-2;5.496653263E-3
4.216666667E-2;6.194770802E-3
4.218750000E-2;6.623594556E-3
4.220833333E-2;6.781770382E-3
4.222916667E-2;6.961632520E-3
4.225000000E-2;6.754178088E-3
4.227083333E-2;6.040675100E-3
4.229166667E-2;6.492502056E-3
4.231250000E-2;8.225036785E-3
4.233333333E-2;8.064014837E-3
4.235416667E-2;6.143585313E-3
4.237500000E-2;6.467862520E-3
4.239583333E-2;8.067887276E-3
4.241666667E-2;7.279330865E-3
4.243750000E-2;6.316540297E-3
4.245833333E-2;7.185235620E-3
4.247916667E-2;7.154778577E-3
4.250000000E-2;6.028994918E-3
4.252083333E-2;6.449476350E-3
4.254166667E-2;7.125333883E-3
4.256250000E-2;5.662295502E-3
4.258333333E-2;4.816313274E-3
4.260416667E-2;6.448037922E-3
4.262500000E-2;7.572074886E-3
4.264583333E-2;5.952275358E-3
4.266666667E-2;""
