Fréquence (Hz);Niveau (dB)
176.879883;-45.756706
177.246094;-44.553471
177.612305;-45.084698
177.978516;-46.032650
178.344727;-49.484230
178.710938;-50.534710
179.077148;-45.943676
179.443359;-47.687344
179.809570;-50.536633
180.175781;-51.638584
180.541992;-51.310272
180.908203;-47.179783
181.274414;-43.825397
181.640625;-47.057529
182.006836;-51.820255
182.373047;-53.050930
182.739258;-54.016087
183.105469;-50.446320
183.471680;-47.545940
183.837891;-51.806545
184.204102;-54.877499
184.570312;-51.089512
184.936523;-49.801308
185.302734;-47.050457
185.668945;-45.726784
186.035156;-49.982944
186.401367;-53.174641
186.767578;-55.262054
187.133789;-54.369007
187.500000;-51.383530
187.866211;-51.815830
188.232422;-52.160416
188.598633;-49.449272
188.964844;-50.447842
189.331055;-50.414364
189.697266;-47.397385
190.063477;-48.119892
190.429688;-50.011292
190.795898;-50.449280
191.162109;-52.478378
191.528320;-50.489052
191.894531;-48.294254
192.260742;-47.823704
192.626953;-46.815563
192.993164;-45.256855
193.359375;-43.506397
193.725586;-42.549244
194.091797;-41.736206
194.458008;-42.002739
194.824219;-40.176991
195.190430;-39.816322
195.556641;-38.920811
195.922852;-38.738544
196.289062;-39.907818
196.655273;-42.842056
197.021484;-42.518990
197.387695;-43.728699
197.753906;-45.456459
198.120117;-46.469215
198.486328;-49.811913
198.852539;-51.215218
199.218750;-50.764240
199.584961;-51.872715
199.951172;-54.556755
200.317383;-48.432823
200.683594;-47.574329
201.049805;-54.082310
201.416016;-54.054821
201.782227;-51.947262
202.148438;-49.873230
202.514648;-46.444695
202.880859;-47.649067
203.247070;-51.385643
203.613281;-52.344658
203.979492;-53.863262
204.345703;-53.197147
204.711914;-51.448269
205.078125;-50.305515
205.444336;-50.552265
205.810547;-50.911465
206.176758;-53.501736
206.542969;-54.574123
206.909180;-52.294037
207.275391;-54.603348
207.641602;-53.418468
208.007812;-51.076538
208.374023;-54.848789
208.740234;-54.898033
209.106445;-54.220402
209.472656;-55.450420
209.838867;-52.660633
210.205078;-50.913559
210.571289;-54.193256
210.937500;-50.446877
211.303711;-50.522484
211.669922;-53.705036
212.036133;-51.320545
212.402344;-50.579586
212.768555;-50.174393
213.134766;-48.032677
213.500977;-48.791946
213.867188;-51.326416
214.233398;-49.350719
214.599609;-49.947075
214.965820;-51.160873
215.332031;-47.111115
215.698242;-49.062721
216.064453;-52.382137
216.430664;-48.759464
216.796875;-49.773773
217.163086;-49.851944
217.529297;-48.420933
217.895508;-47.052635
218.261719;-47.303017
218.627930;-48.914886
218.994141;-47.886612
219.360352;-44.757179
219.726562;-43.709518
220.092773;-46.631493
220.458984;-49.760983
220.825195;-48.271938
221.191406;-48.011078
221.557617;-49.211529
221.923828;-49.876694
222.290039;-48.810558
222.656250;-49.034782
223.022461;-51.042305
223.388672;-51.668556
223.754883;-50.589745
224.121094;-50.490414
224.487305;-51.780231
224.853516;-53.334938
225.219727;-53.711182
225.585938;-52.408646
225.952148;-51.043526
226.318359;-51.691864
226.684570;-54.532532
227.050781;-55.703262
227.416992;-54.459927
227.783203;-52.513485
228.149414;-52.089149
228.515625;-51.011555
228.881836;-51.750717
229.248047;-52.601627
229.614258;-51.872398
229.980469;-50.350853
230.346680;-49.193737
230.712891;-49.401321
231.079102;-50.010422
231.445312;-50.336979
231.811523;-49.902866
232.177734;-47.217285
232.543945;-47.351486
232.910156;-48.419613
233.276367;-49.168972
233.642578;-48.836281
234.008789;-48.874630
234.375000;-49.134720
234.741211;-49.439022
235.107422;-49.626945
235.473633;-49.608074
235.839844;-50.631527
236.206055;-52.259075
236.572266;-50.649864
236.938477;-51.720142
237.304688;-56.482140
237.670898;-53.655453
238.037109;-52.366520
238.403320;-55.160145
238.769531;-53.230526
239.135742;-54.407341
239.501953;-56.041695
239.868164;-52.271690
240.234375;-50.589005
240.600586;-50.514587
240.966797;-49.287201
241.333008;-50.895157
241.699219;-51.912117
242.065430;-51.481853
242.431641;-50.493996
242.797852;-50.759655
243.164062;-51.426205
243.530273;-50.332539
243.896484;-49.238503
244.262695;-48.324486
244.628906;-49.216236
244.995117;-49.874363
245.361328;-49.700760
245.727539;-51.835968
246.093750;-52.980953
246.459961;-51.072544
246.826172;-53.771347
247.192383;-53.221355
247.558594;-51.710442
247.924805;-52.414661
248.291016;-52.008228
248.657227;-54.008144
249.023438;-53.394997
249.389648;-50.085995
249.755859;-49.756695
250.122070;-52.178726
250.488281;-53.721291
250.854492;-53.888515
251.220703;-54.809883
251.586914;-53.064125
251.953125;-53.279087
252.319336;-55.938847
252.685547;-55.005810
253.051758;-54.279526
253.417969;-52.005646
253.784180;-50.479889
254.150391;-52.886131
254.516602;-52.779453
254.882812;-51.925209
255.249023;-50.178917
255.615234;-50.915657
255.981445;-54.009171
256.347656;-55.210438
256.713867;-53.491245
257.080078;-52.864563
257.446289;-53.210564
257.812500;-51.254509
258.178711;-49.498108
258.544922;-50.023418
258.911133;-48.394604
259.277344;-46.926277
259.643555;-45.408764
260.009766;-44.937199
260.375977;-44.895805
260.742188;-44.814495
261.108398;-44.259266
261.474609;-44.178455
261.840820;-43.755310
262.207031;-44.396370
262.573242;-46.358860
262.939453;-47.805370
263.305664;-48.732349
263.671875;-48.190926
264.038086;-48.973705
264.404297;-50.056774
264.770508;-50.590305
265.136719;-50.734840
265.502930;-50.221264
265.869141;-50.884945
266.235352;-50.681065
266.601562;-50.854366
266.967773;-51.518570
267.333984;-52.474632
267.700195;-51.390568
268.066406;-52.772228
268.432617;-52.112926
268.798828;-50.281208
269.165039;-49.577435
269.531250;-50.210964
269.897461;-52.146309
270.263672;-51.606590
270.629883;-51.257057
270.996094;-53.155937
271.362305;-52.663345
271.728516;-50.593716
272.094727;-51.943871
272.460938;-54.086819
272.827148;-53.119396
273.193359;-52.096901
273.559570;-52.803585
273.925781;-53.237831
274.291992;-53.313313
274.658203;-54.181190
275.024414;-54.244400
275.390625;-54.417461
275.756836;-55.759125
276.123047;-56.144020
276.489258;-55.153275
276.855469;-57.247086
277.221680;-54.027275
277.587891;-55.604149
277.954102;-57.423901
278.320312;-56.544010
278.686523;-57.257500
279.052734;-55.397888
279.418945;-54.618561
279.785156;-55.697014
280.151367;-53.992390
280.517578;-55.031635
280.883789;-56.713665
281.250000;-55.574963
281.616211;-54.596394
281.982422;-56.214783
282.348633;-54.763184
282.714844;-55.098492
283.081055;-58.733791
283.447266;-55.173214
283.813477;-52.512005
284.179688;-53.583775
284.545898;-53.566498
284.912109;-54.337109
285.278320;-53.699528
285.644531;-52.996716
286.010742;-52.938805
286.376953;-51.949085
286.743164;-51.420788
287.109375;-53.756721
287.475586;-52.763439
287.841797;-49.351490
288.208008;-50.338051
288.574219;-53.427200
288.940430;-53.284389
289.306641;-53.222939
289.672852;-53.401264
290.039062;-51.439014
290.405273;-51.686569
290.771484;-52.837517
291.137695;-50.024487
291.503906;-48.177723
291.870117;-47.166592
292.236328;-45.902870
292.602539;-47.068367
292.968750;-46.572994
293.334961;-46.185539
293.701172;-45.986946
294.067383;-47.408466
294.433594;-48.519718
294.799805;-49.732750
295.166016;-49.634235
295.532227;-50.891659
295.898438;-53.965530
296.264648;-53.757854
296.630859;-51.821381
296.997070;-52.869022
297.363281;-54.849842
297.729492;-54.102264
298.095703;-54.895119
298.461914;-54.777195
298.828125;-53.817783
299.194336;-52.467072
299.560547;-51.894337
299.926758;-53.675270
300.292969;-53.051647
300.659180;-51.805016
301.025391;-53.626865
301.391602;-54.164078
301.757812;-52.175751
302.124023;-53.702694
302.490234;-52.603905
