Fréquence (Hz);Niveau (dB)
399.710083;-45.621147
400.046539;-45.403111
400.382996;-46.019730
400.719452;-46.835312
401.055908;-46.604836
401.392365;-46.830658
401.728821;-47.982128
402.065277;-49.262871
402.401733;-50.866249
402.738190;-49.549644
403.074646;-47.116657
403.411102;-48.231319
403.747559;-49.074329
404.084015;-47.957447
404.420471;-47.849762
404.756927;-48.712223
405.093384;-48.677883
405.429840;-47.037167
405.766296;-47.323463
406.102753;-46.622547
406.439209;-46.007572
406.775665;-46.492363
407.112122;-45.408298
407.448578;-44.370136
407.785034;-45.886581
408.121490;-47.378067
408.457947;-49.002796
408.794403;-49.366913
409.130859;-46.969143
409.467316;-43.945961
409.803772;-42.929390
410.140228;-43.974915
410.476685;-43.654095
410.813141;-43.740688
411.149597;-44.787571
411.486053;-44.282894
411.822510;-43.225880
412.158966;-43.888390
412.495422;-43.387318
412.831879;-42.645313
413.168335;-42.587086
413.504791;-43.011204
413.841248;-43.571793
414.177704;-44.399223
414.514160;-43.409840
414.850616;-43.547260
415.187073;-44.807407
415.523529;-43.723392
415.859985;-43.496029
416.196442;-43.140396
416.532898;-44.711456
416.869354;-45.837109
417.205811;-45.124454
417.542267;-44.461540
417.878723;-44.584202
418.215179;-46.116257
418.551636;-44.952816
418.888092;-45.919331
419.224548;-44.912132
419.561005;-44.030716
419.897461;-46.444157
420.233917;-46.403927
420.570374;-45.666637
420.906830;-45.520657
421.243286;-45.528015
421.579742;-45.103786
421.916199;-45.833710
422.252655;-46.775612
422.589111;-46.360710
422.925568;-47.248913
423.262024;-48.446426
423.598480;-49.352478
423.934937;-49.613029
424.271393;-50.203724
424.607849;-50.909916
424.944305;-51.404251
425.280762;-51.843544
425.617218;-50.736530
