Fréquence (Hz);Niveau (dB)
201.200867;-35.800121
201.537323;-37.075184
201.873779;-38.392887
202.210236;-38.486275
202.546692;-39.196224
202.883148;-39.235100
203.219604;-40.545795
203.556061;-40.640923
203.892517;-40.507652
204.228973;-39.671890
204.565430;-38.826931
204.901886;-37.248539
205.238342;-36.806381
205.574799;-37.755219
205.911255;-38.984650
206.247711;-41.248135
206.584167;-41.929214
206.920624;-42.113033
207.257080;-41.767914
207.593536;-41.856838
207.929993;-40.140800
208.266449;-39.257885
208.602905;-41.172085
208.939362;-41.947319
209.275818;-41.527840
209.612274;-40.968994
209.948730;-40.594807
210.285187;-39.098747
210.621643;-38.738071
210.958099;-40.443474
211.294556;-43.615040
211.631012;-42.874325
211.967468;-43.049381
212.303925;-44.146603
212.640381;-42.705574
212.976837;-41.033718
213.313293;-39.667511
213.649750;-39.015156
213.986206;-38.449299
214.322662;-38.815357
214.659119;-38.291084
214.995575;-38.652729
215.332031;-37.626701
215.668488;-36.983971
216.004944;-37.249367
216.341400;-36.337410
216.677856;-36.102356
217.014313;-37.671398
217.350769;-35.557842
217.687225;-33.277954
218.023682;-34.135792
218.360138;-35.034588
218.696594;-35.759300
219.033051;-35.075825
219.369507;-34.393280
219.705963;-34.531509
220.042419;-33.811386
220.378876;-33.331005
220.715332;-33.658726
221.051788;-33.303951
221.388245;-33.874306
221.724701;-33.855324
222.061157;-33.753414
222.397614;-34.386242
222.734070;-36.890499
223.070526;-36.260723
223.406982;-35.691162
223.743439;-36.360950
224.079895;-37.090279
224.416351;-37.096115
224.752808;-38.231598
225.089264;-38.917233
225.425720;-38.569233
225.762177;-39.659157
226.098633;-40.526196
226.435089;-40.814762
226.771545;-40.358849
227.108002;-39.910534
227.444458;-41.218803
227.780914;-42.110737
228.117371;-41.311081
228.453827;-41.375046
228.790283;-42.793503
229.126740;-43.628746
229.463196;-42.457787
229.799652;-41.600853
230.136108;-40.700863
230.472565;-41.154747
230.809021;-39.747978
231.145477;-38.856056
231.481934;-36.768200
231.818390;-36.335369
232.154846;-36.348579
232.491302;-37.860004
232.827759;-38.894936
233.164215;-37.966076
233.500671;-39.653259
233.837128;-40.449917
234.173584;-38.948444
234.510040;-38.999405
234.846497;-39.205322
235.182953;-38.855900
235.519409;-38.239586
235.855865;-39.148296
236.192322;-40.605919
236.528778;-41.073029
236.865234;-42.140720
237.201691;-42.576420
237.538147;-41.881557
237.874603;-41.494854
238.211060;-42.790871
238.547516;-42.255962
238.883972;-40.574196
239.220428;-42.020260
239.556885;-43.051991
239.893341;-42.753819
240.229797;-43.392509
240.566254;-43.613258
240.902710;-43.681499
241.239166;-42.495136
241.575623;-44.658001
241.912079;-44.519100
242.248535;-42.560665
242.584991;-41.923054
242.921448;-43.190514
243.257904;-42.525921
243.594360;-43.356003
243.930817;-43.621571
244.267273;-43.793175
244.603729;-44.442398
244.940186;-44.633953
245.276642;-44.789062
245.613098;-45.393211
245.949554;-43.270573
246.286011;-43.540203
246.622467;-43.508163
246.958923;-43.059860
247.295380;-43.715099
247.631836;-44.747379
247.968292;-45.716110
248.304749;-45.220779
248.641205;-45.021614
248.977661;-45.574230
249.314117;-45.559109
249.650574;-45.328613
249.987030;-44.607052
250.323486;-43.974285
250.659943;-42.942966
250.996399;-45.073647
251.332855;-46.340946
251.669312;-45.953178
252.005768;-45.440701
252.342224;-45.270008
252.678680;-46.387966
253.015137;-45.462502
253.351593;-45.616444
253.688049;-45.607876
254.024506;-45.390118
254.360962;-45.371590
254.697418;-44.166462
255.033875;-43.735878
255.370331;-43.139606
255.706787;-44.672825
256.043243;-44.651340
256.379700;-45.428043
256.716156;-44.144005
257.052612;-45.776997
257.389069;-45.623535
257.725525;-44.112141
258.061981;-42.371895
258.398438;-41.022110
258.734894;-38.723557
259.071350;-37.810040
259.407806;-38.987946
259.744263;-39.319099
260.080719;-39.126152
260.417175;-38.136948
260.753632;-37.304577
261.090088;-38.571098
261.426544;-39.557346
261.763000;-38.406578
262.099457;-38.139053
262.435913;-37.766186
262.772369;-39.575363
263.108826;-42.069183
263.445282;-41.829285
263.781738;-39.689735
264.118195;-38.704796
264.454651;-39.780151
264.791107;-40.313499
265.127563;-40.399700
265.464020;-41.890923
265.800476;-42.903229
266.136932;-42.452309
266.473389;-42.085564
266.809845;-40.898746
267.146301;-40.602192
267.482758;-40.982723
267.819214;-40.969917
268.155670;-41.103184
268.492126;-42.600510
268.828583;-45.088879
269.165039;-43.871132
269.501495;-43.493935
269.837952;-44.749954
270.174408;-45.862015
270.510864;-44.341743
270.847321;-44.812313
271.183777;-46.451023
271.520233;-46.924763
271.856689;-45.400883
272.193146;-44.194500
272.529602;-44.191971
272.866058;-43.229847
273.202515;-43.885521
273.538971;-43.836514
273.875427;-42.775536
274.211884;-42.226891
274.548340;-42.549526
274.884796;-41.054142
275.221252;-39.912323
275.557709;-41.173630
275.894165;-41.950531
276.230621;-42.873970
276.567078;-43.548370
276.903534;-43.128731
277.239990;-43.931499
277.576447;-43.933346
277.912903;-43.078300
278.249359;-42.747181
278.585815;-43.792946
278.922272;-42.976887
279.258728;-43.365913
279.595184;-44.042137
279.931641;-43.540703
280.268097;-43.320629
280.604553;-43.828598
280.941010;-44.362041
281.277466;-45.550953
281.613922;-47.015945
281.950378;-45.094685
282.286835;-44.651260
282.623291;-44.251301
282.959747;-45.322281
283.296204;-46.391029
283.632660;-46.136730
283.969116;-45.557404
284.305573;-45.263023
284.642029;-44.362534
284.978485;-43.826122
285.314941;-43.786884
285.651398;-43.819969
285.987854;-43.500374
286.324310;-43.544094
286.660767;-41.867451
286.997223;-40.593025
287.333679;-39.430889
287.670135;-40.525604
288.006592;-40.639210
288.343048;-40.331707
288.679504;-40.595421
289.015961;-39.524677
289.352417;-40.264671
289.688873;-39.452644
290.025330;-39.023365
290.361786;-38.852211
290.698242;-37.227715
291.034698;-36.373180
291.371155;-38.296741
291.707611;-37.409481
292.044067;-37.279301
292.380524;-37.578739
292.716980;-35.344856
293.053436;-34.858078
293.389893;-35.503754
293.726349;-35.423164
294.062805;-33.882652
294.399261;-32.321533
294.735718;-33.562218
295.072174;-36.545155
295.408630;-37.085922
295.745087;-35.789219
296.081543;-35.801559
296.417999;-35.729836
296.754456;-36.584827
297.090912;-36.245052
297.427368;-36.178673
297.763824;-37.123489
298.100281;-37.598637
298.436737;-39.237282
298.773193;-38.756351
299.109650;-39.751034
299.446106;-40.951550
299.782562;-40.830254
300.119019;-40.737438
300.455475;-42.569847
300.791931;-43.720375
301.128387;-44.031658
301.464844;-43.149876
301.801300;-41.702301
302.137756;-41.403934
302.474213;-41.785236
302.810669;-43.191887
303.147125;-43.142414
303.483582;-44.424129
303.820038;-44.219734
304.156494;-45.259117
304.492950;-46.747128
304.829407;-46.541748
305.165863;-46.991669
305.502319;-46.886684
305.838776;-45.184048
306.175232;-46.297565
306.511688;-46.877693
306.848145;-45.600475
307.184601;-45.825642
307.521057;-46.959003
307.857513;-47.035275
308.193970;-45.331577
308.530426;-46.346962
308.866882;-46.969006
309.203339;-44.476482
309.539795;-44.848202
309.876251;-46.791283
310.212708;-46.925270
310.549164;-45.866013
310.885620;-46.519566
311.222076;-47.884018
311.558533;-47.327324
311.894989;-47.740791
312.231445;-47.791737
312.567902;-46.602009
312.904358;-45.930050
313.240814;-46.483295
313.577271;-46.894711
313.913727;-45.404209
314.250183;-44.813713
314.586639;-45.867832
314.923096;-46.837769
315.259552;-46.780018
315.596008;-47.434086
315.932465;-46.365387
316.268921;-43.807762
316.605377;-44.613247
316.941833;-46.147697
317.278290;-46.005005
317.614746;-44.332687
317.951202;-46.076118
318.287659;-47.425999
318.624115;-45.531590
318.960571;-46.149479
319.297028;-46.679283
319.633484;-45.274513
319.969940;-44.274578
320.306396;-46.168137
320.642853;-46.625229
320.979309;-46.450855
321.315765;-46.467476
321.652222;-46.570671
321.988678;-45.765503
322.325134;-44.878647
322.661591;-45.305187
322.998047;-44.165726
323.334503;-42.241829
323.670959;-42.220230
324.007416;-44.180885
324.343872;-43.318062
324.680328;-43.032551
325.016785;-41.827084
325.353241;-41.697048
325.689697;-42.210644
326.026154;-42.596127
326.362610;-41.493904
326.699066;-41.307049
327.035522;-40.963142
327.371979;-40.263577
327.708435;-40.516983
328.044891;-40.628048
328.381348;-39.802742
328.717804;-39.487968
329.054260;-39.100155
329.390717;-39.427372
329.727173;-39.787510
330.063629;-38.789501
330.400085;-38.587399
330.736542;-38.161533
331.072998;-37.720573
331.409454;-37.064674
331.745911;-36.024662
332.082367;-36.574310
332.418823;-38.812050
332.755280;-39.347275
333.091736;-39.278183
333.428192;-39.778721
333.764648;-40.483707
334.101105;-40.985680
334.437561;-41.213566
334.774017;-42.157917
335.110474;-42.221775
335.446930;-42.862877
335.783386;-43.681801
336.119843;-43.966236
336.456299;-44.167164
336.792755;-44.964497
337.129211;-44.261307
337.465668;-42.837044
337.802124;-43.203732
338.138580;-45.129578
338.475037;-44.443039
338.811493;-44.330799
339.147949;-46.072258
339.484406;-46.099564
339.820862;-44.690193
340.157318;-44.697956
340.493774;-43.210476
340.830231;-42.692387
341.166687;-42.794338
341.503143;-42.299400
341.839600;-42.922623
342.176056;-43.477589
342.512512;-41.782257
342.848969;-41.056244
343.185425;-42.341206
343.521881;-41.981644
343.858337;-41.291611
344.194794;-39.488514
344.531250;-38.192867
344.867706;-39.638138
345.204163;-40.596577
345.540619;-40.647461
345.877075;-40.604137
346.213531;-40.838657
346.549988;-40.430191
346.886444;-40.012894
347.222900;-38.572514
347.559357;-37.826759
347.895813;-35.500870
348.232269;-35.242790
348.568726;-36.265450
348.905182;-35.928749
349.241638;-35.053963
349.578094;-36.148121
349.914551;-35.495033
350.251007;-36.059895
350.587463;-38.252266
350.923920;-37.903667
351.260376;-36.810417
351.596832;-36.160336
351.933289;-37.928211
352.269745;-38.797066
352.606201;-39.406731
352.942657;-40.395981
353.279114;-39.798027
353.615570;-40.675800
353.952026;-40.386902
354.288483;-40.144382
354.624939;-40.980591
354.961395;-40.429359
355.297852;-41.746666
355.634308;-43.644043
355.970764;-43.046566
356.307220;-44.333740
356.643677;-44.903339
356.980133;-43.404930
357.316589;-43.735996
357.653046;-43.957512
357.989502;-44.964375
358.325958;-44.078197
358.662415;-43.807301
358.998871;-45.394894
359.335327;-46.114433
359.671783;-45.722237
360.008240;-45.598782
360.344696;-45.704453
360.681152;-46.388382
361.017609;-47.898048
361.354065;-46.857494
361.690521;-46.536430
362.026978;-45.286968
362.363434;-45.262039
362.699890;-46.500370
363.036346;-47.157837
363.372803;-46.754227
363.709259;-48.237179
364.045715;-47.204681
364.382172;-44.929546
364.718628;-45.489380
365.055084;-47.327076
365.391541;-46.856785
365.727997;-45.227821
366.064453;-46.100090
366.400909;-45.554726
366.737366;-45.078396
367.073822;-45.696148
367.410278;-44.983700
367.746735;-45.062790
368.083191;-45.449081
368.419647;-44.733280
368.756104;-44.814754
369.092560;-44.130306
369.429016;-45.495594
369.765472;-47.565357
370.101929;-45.512974
370.438385;-44.612537
370.774841;-46.321766
371.111298;-45.521488
371.447754;-45.525955
371.784210;-46.530785
372.120667;-47.237488
372.457123;-45.832645
372.793579;-44.871525
373.130035;-47.332355
373.466492;-46.103378
373.802948;-44.644104
374.139404;-46.387306
374.475861;-48.088253
374.812317;-46.167938
375.148773;-45.530064
375.485229;-47.014744
375.821686;-46.557339
376.158142;-44.356087
376.494598;-46.291058
376.831055;-48.220097
377.167511;-47.524773
377.503967;-46.299458
377.840424;-47.539364
378.176880;-48.169128
378.513336;-46.588181
378.849792;-48.276447
379.186249;-45.377674
379.522705;-43.982212
379.859161;-44.958870
380.195618;-46.360909
380.532074;-46.634212
380.868530;-45.475208
381.204987;-45.402355
381.541443;-45.770035
381.877899;-44.860435
382.214355;-44.702908
382.550812;-45.006031
382.887268;-45.831020
383.223724;-44.299347
383.560181;-44.758755
383.896637;-45.050850
384.233093;-45.108398
384.569550;-44.969021
384.906006;-44.764900
385.242462;-44.080429
385.578918;-44.681675
385.915375;-45.755684
386.251831;-44.682774
386.588287;-43.949188
386.924744;-44.316399
387.261200;-43.643494
387.597656;-42.132137
387.934113;-42.805180
388.270569;-43.295422
388.607025;-42.220074
388.943481;-42.168171
389.279938;-41.134792
389.616394;-40.398743
389.952850;-40.412395
390.289307;-39.392227
390.625763;-40.022984
390.962219;-41.021275
391.298676;-40.941593
391.635132;-40.705803
391.971588;-41.320347
392.308044;-41.217999
392.644501;-39.680641
392.980957;-39.045628
393.317413;-39.417194
393.653870;-40.051723
393.990326;-38.695580
394.326782;-36.927956
394.663239;-36.821358
394.999695;-36.530170
395.336151;-36.867176
395.672607;-38.091290
396.009064;-39.464840
396.345520;-40.640751
396.681976;-41.248379
397.018433;-41.392834
397.354889;-40.920025
397.691345;-41.639885
398.027802;-42.478382
398.364258;-43.594719
398.700714;-45.502274
399.037170;-44.077927
399.373627;-43.086395
399.710083;-42.480061
400.046539;-44.369827
400.382996;-45.068977
400.719452;-43.348263
401.055908;-42.594933
401.392365;-45.117775
401.728821;-44.567017
402.065277;-44.565258
402.401733;-45.041798
402.738190;-45.952713
403.074646;-47.321365
403.411102;-47.116894
403.747559;-47.848492
404.084015;-47.579617
404.420471;-46.690117
404.756927;-47.435383
405.093384;-48.585312
405.429840;-48.942413
405.766296;-48.014637
406.102753;-47.688820
406.439209;-48.034176
406.775665;-47.978760
407.112122;-49.328060
407.448578;-48.384071
407.785034;-47.526199
408.121490;-48.322563
408.457947;-50.047859
408.794403;-50.051865
409.130859;-49.476620
409.467316;-49.690876
409.803772;-49.738998
410.140228;-50.086086
410.476685;-50.258331
410.813141;-49.829380
411.149597;-48.719337
411.486053;-47.428078
411.822510;-48.202068
412.158966;-48.492641
412.495422;-48.631527
412.831879;-48.937469
413.168335;-49.189663
413.504791;-49.166161
413.841248;-48.217724
414.177704;-48.849091
414.514160;-49.148693
414.850616;-48.724754
415.187073;-48.888889
415.523529;-50.624088
415.859985;-50.309429
416.196442;-50.406029
416.532898;-49.970509
416.869354;-50.057812
417.205811;-49.847561
417.542267;-51.024292
417.878723;-50.091667
418.215179;-48.827103
418.551636;-48.810226
418.888092;-49.296738
419.224548;-49.640915
419.561005;-49.236881
419.897461;-49.505531
420.233917;-50.254627
420.570374;-49.532459
420.906830;-48.678699
421.243286;-49.988483
421.579742;-50.486065
421.916199;-50.045692
422.252655;-49.682003
422.589111;-49.514824
422.925568;-49.132046
423.262024;-48.717464
423.598480;-48.470505
423.934937;-49.396889
424.271393;-49.166409
424.607849;-49.613495
424.944305;-49.823570
425.280762;-49.592533
