Fréquence (Hz);Niveau (dB)
284.978485;-45.265888
285.314941;-47.536903
285.651398;-47.852642
285.987854;-45.893246
286.324310;-46.550259
286.660767;-47.493870
286.997223;-44.589668
287.333679;-48.266983
287.670135;-45.944195
288.006592;-45.514851
288.343048;-44.105503
288.679504;-44.088936
289.015961;-44.331791
289.352417;-41.411674
289.688873;-47.872395
290.025330;-46.012131
290.361786;-44.175968
290.698242;-45.122398
291.034698;-42.215652
291.371155;-43.271465
291.707611;-40.815319
292.044067;-42.507450
292.380524;-39.343483
292.716980;-37.576786
293.053436;-37.137505
293.389893;-29.636707
293.726349;-30.959745
294.062805;-31.703188
294.399261;-37.040337
294.735718;-37.123257
295.072174;-40.741055
295.408630;-44.280567
295.745087;-41.886230
296.081543;-43.863705
296.417999;-44.458496
296.754456;-46.796688
297.090912;-45.829315
297.427368;-43.916100
297.763824;-44.672958
298.100281;-48.157372
298.436737;-48.252132
298.773193;-46.573845
299.109650;-46.775406
299.446106;-46.670784
299.782562;-46.003422
300.119019;-47.005615
300.455475;-47.688007
300.791931;-49.372097
301.128387;-47.282131
301.464844;-48.910122
301.801300;-48.035347
302.137756;-44.426331
302.474213;-48.444775
302.810669;-48.146061
303.147125;-47.951870
303.483582;-47.259300
303.820038;-48.769814
304.156494;-48.308117
304.492950;-48.622559
304.829407;-47.953857
305.165863;-48.073742
305.502319;-48.417904
305.838776;-47.098839
306.175232;-47.809994
306.511688;-47.999916
306.848145;-45.275059
307.184601;-48.275856
307.521057;-47.295059
307.857513;-46.505978
308.193970;-45.768982
308.530426;-48.246208
308.866882;-47.117157
309.203339;-45.796661
309.539795;-47.457355
309.876251;-48.997761
310.212708;-45.924004
310.549164;-45.916317
310.885620;-46.513020
311.222076;-46.844070
311.558533;-44.238094
311.894989;-46.755489
312.231445;-44.206707
312.567902;-41.812897
312.904358;-45.569267
313.240814;-46.539803
313.577271;-48.546555
313.913727;-46.170883
314.250183;-46.836498
314.586639;-47.840355
314.923096;-45.419476
315.259552;-43.178429
315.596008;-42.828007
315.932465;-44.643600
316.268921;-43.720539
316.605377;-47.182537
316.941833;-45.061024
317.278290;-40.737774
317.614746;-47.076687
317.951202;-47.306107
318.287659;-48.107433
318.624115;-45.518917
318.960571;-45.477360
319.297028;-46.085083
319.633484;-45.439205
319.969940;-45.265713
320.306396;-44.691460
320.642853;-44.190826
320.979309;-41.710003
321.315765;-44.404747
321.652222;-44.082287
321.988678;-41.880173
322.325134;-45.068115
322.661591;-46.822948
322.998047;-44.930641
323.334503;-43.989933
323.670959;-43.886395
324.007416;-44.492107
324.343872;-43.114838
324.680328;-41.739529
325.016785;-40.330795
325.353241;-37.901733
325.689697;-39.695393
326.026154;-40.947258
326.362610;-39.830353
326.699066;-39.027454
327.035522;-39.464867
327.371979;-37.177563
327.708435;-37.004795
328.044891;-38.728577
328.381348;-36.974247
328.717804;-34.528507
329.054260;-31.947462
329.390717;-32.553658
329.727173;-31.415056
330.063629;-33.643475
330.400085;-34.065254
330.736542;-32.959053
331.072998;-35.199261
331.409454;-37.631447
331.745911;-41.246674
332.082367;-39.817844
332.418823;-39.376804
332.755280;-42.779591
333.091736;-41.212681
333.428192;-41.528576
333.764648;-41.627750
334.101105;-41.003841
334.437561;-42.264530
334.774017;-41.532341
335.110474;-42.217545
335.446930;-40.152603
335.783386;-40.447987
336.119843;-42.099854
336.456299;-43.337788
336.792755;-44.065033
337.129211;-42.507061
337.465668;-44.905151
337.802124;-44.913555
338.138580;-43.227219
338.475037;-42.458179
338.811493;-43.637802
339.147949;-45.671635
339.484406;-42.875015
339.820862;-44.545826
340.157318;-40.068737
340.493774;-40.001762
340.830231;-40.678738
341.166687;-42.725334
341.503143;-44.300865
341.839600;-41.789165
342.176056;-44.811230
342.512512;-43.155087
342.848969;-44.207432
343.185425;-43.118896
343.521881;-44.403660
343.858337;-43.495327
344.194794;-41.839314
344.531250;-43.420120
344.867706;-42.360687
345.204163;-39.574272
345.540619;-41.676529
345.877075;-44.765057
346.213531;-44.538311
346.549988;-45.195007
346.886444;-42.319469
347.222900;-44.724197
347.559357;-45.069099
347.895813;-45.672909
348.232269;-43.520367
348.568726;-41.790489
348.905182;-40.241402
349.241638;-39.396812
349.578094;-38.750301
349.914551;-38.919533
350.251007;-40.441143
350.587463;-43.492683
350.923920;-42.675823
351.260376;-41.895908
351.596832;-45.127144
351.933289;-46.504848
352.269745;-45.499275
352.606201;-46.984428
352.942657;-44.205025
353.279114;-44.427441
353.615570;-42.685413
353.952026;-44.237793
354.288483;-45.289948
354.624939;-42.112267
354.961395;-46.600574
355.297852;-48.371853
355.634308;-45.231590
355.970764;-46.396454
356.307220;-48.237545
356.643677;-45.565434
356.980133;-43.820793
357.316589;-46.204037
357.653046;-46.743942
357.989502;-45.731438
358.325958;-45.887188
358.662415;-44.543102
358.998871;-47.505737
359.335327;-39.510880
359.671783;-42.943718
360.008240;-43.788204
360.344696;-45.201771
360.681152;-44.175350
361.017609;-44.570038
361.354065;-44.300758
361.690521;-42.825283
362.026978;-43.314438
362.363434;-42.408230
362.699890;-41.995621
363.036346;-43.115749
363.372803;-40.389004
363.709259;-42.464111
364.045715;-42.643612
364.382172;-41.864216
364.718628;-42.247108
365.055084;-40.774281
365.391541;-38.459469
365.727997;-36.475929
366.064453;-37.327824
366.400909;-37.010368
366.737366;-36.604847
367.073822;-37.083328
367.410278;-32.508751
367.746735;-34.104740
368.083191;-32.298733
368.419647;-34.134655
368.756104;-31.291300
369.092560;-29.720461
369.429016;-28.763855
369.765472;-25.831219
370.101929;-25.127407
370.438385;-24.307684
370.774841;-25.445745
371.111298;-27.917364
371.447754;-28.227985
371.784210;-30.832184
372.120667;-34.090153
372.457123;-37.519135
372.793579;-38.349003
373.130035;-37.503075
373.466492;-37.539310
373.802948;-39.084557
374.139404;-39.605293
374.475861;-37.531731
374.812317;-39.825520
375.148773;-39.874512
375.485229;-39.064655
375.821686;-39.565567
376.158142;-37.105175
376.494598;-37.376839
376.831055;-36.661953
377.167511;-39.720371
377.503967;-40.346970
377.840424;-39.594097
378.176880;-41.209381
378.513336;-41.754654
378.849792;-41.776608
379.186249;-38.851990
379.522705;-40.847157
379.859161;-40.679012
380.195618;-40.829319
380.532074;-43.004738
380.868530;-43.133930
381.204987;-43.107037
381.541443;-39.557373
381.877899;-42.274239
382.214355;-42.097523
382.550812;-40.117855
382.887268;-41.496208
383.223724;-40.807720
383.560181;-44.004570
383.896637;-41.505470
384.233093;-40.972252
384.569550;-41.104858
384.906006;-39.544907
385.242462;-40.181404
385.578918;-39.988373
385.915375;-41.721615
386.251831;-40.891876
386.588287;-41.523560
386.924744;-42.445450
387.261200;-41.540855
387.597656;-43.637215
387.934113;-42.623787
388.270569;-46.883041
388.607025;-42.756100
388.943481;-44.840565
389.279938;-46.148132
389.616394;-46.235775
389.952850;-46.546474
390.289307;-44.433048
390.625763;-43.826805
390.962219;-42.581684
391.298676;-44.162308
391.635132;-45.588776
391.971588;-40.560001
392.308044;-46.636978
392.644501;-44.015717
392.980957;-46.395988
393.317413;-44.070950
393.653870;-44.064579
393.990326;-46.713051
394.326782;-44.582623
394.663239;-45.326355
394.999695;-45.690010
395.336151;-44.202194
395.672607;-44.736092
396.009064;-45.159969
396.345520;-47.368221
396.681976;-40.482086
397.018433;-45.151524
397.354889;-45.301003
397.691345;-44.131794
398.027802;-45.889980
398.364258;-46.367119
398.700714;-45.917213
399.037170;-46.171490
399.373627;-47.028584
399.710083;-46.160759
400.046539;-44.161568
400.382996;-46.478668
400.719452;-46.846180
401.055908;-46.601616
401.392365;-42.833218
401.728821;-43.926373
402.065277;-44.597614
402.401733;-43.927761
402.738190;-44.248390
403.074646;-45.475021
403.411102;-42.936638
403.747559;-42.182816
404.084015;-43.796555
404.420471;-44.932384
404.756927;-43.948727
405.093384;-43.852135
405.429840;-44.082684
405.766296;-44.001541
406.102753;-43.235348
406.439209;-41.997444
406.775665;-43.450344
407.112122;-44.634911
407.448578;-43.933907
407.785034;-47.304367
408.121490;-44.434017
408.457947;-42.978695
408.794403;-42.287491
409.130859;-43.567173
409.467316;-41.090965
409.803772;-41.932304
410.140228;-40.612049
410.476685;-43.355789
410.813141;-43.023582
411.149597;-42.097069
411.486053;-42.893444
411.822510;-42.809868
412.158966;-37.748028
412.495422;-40.231220
412.831879;-39.740387
413.168335;-40.275707
413.504791;-38.231815
413.841248;-32.718010
414.177704;-38.798809
414.514160;-37.798538
414.850616;-35.210217
415.187073;-34.377419
415.523529;-35.765430
415.859985;-32.672173
416.196442;-33.296474
416.532898;-34.583748
416.869354;-35.244221
417.205811;-38.055962
417.542267;-39.014915
417.878723;-42.717606
418.215179;-39.069504
418.551636;-36.907898
418.888092;-40.721550
419.224548;-40.426914
419.561005;-42.950867
419.897461;-43.600807
420.233917;-40.442204
420.570374;-41.111183
420.906830;-43.331566
421.243286;-43.567345
421.579742;-41.610603
421.916199;-43.034996
422.252655;-41.239704
422.589111;-43.274529
422.925568;-44.089767
423.262024;-44.971363
423.598480;-43.732948
423.934937;-43.884483
424.271393;-44.191730
424.607849;-42.540638
424.944305;-43.542439
425.280762;-43.733288
425.617218;-44.169079
