Fréquence (Hz);Niveau (dB)
353.759766;-40.389484
354.125977;-40.457199
354.492188;-43.243912
354.858398;-42.091763
355.224609;-39.934513
355.590820;-40.817574
355.957031;-41.513584
356.323242;-40.416409
356.689453;-40.689941
357.055664;-41.478039
357.421875;-42.838917
357.788086;-43.192169
358.154297;-41.654911
358.520508;-40.923542
358.886719;-41.942818
359.252930;-43.068855
359.619141;-42.862461
359.985352;-42.240204
360.351562;-40.847492
360.717773;-40.926918
361.083984;-42.982513
361.450195;-42.820328
361.816406;-43.757626
362.182617;-44.398140
362.548828;-41.994118
362.915039;-41.706455
363.281250;-44.244293
363.647461;-45.116711
364.013672;-45.071545
364.379883;-44.796192
364.746094;-42.164871
365.112305;-43.469105
365.478516;-45.226505
365.844727;-44.573063
366.210938;-42.943501
366.577148;-40.395073
366.943359;-39.273647
367.309570;-42.530094
367.675781;-46.469173
368.041992;-47.101810
368.408203;-45.297775
368.774414;-41.886864
369.140625;-39.480663
369.506836;-41.060055
369.873047;-43.073719
370.239258;-42.948494
370.605469;-43.226055
370.971680;-41.633972
371.337891;-39.616394
371.704102;-40.620579
372.070312;-43.035522
372.436523;-44.245083
372.802734;-43.829178
373.168945;-40.647259
373.535156;-41.862705
373.901367;-41.998772
374.267578;-42.069523
374.633789;-43.286388
375.000000;-43.819153
375.366211;-40.897724
375.732422;-41.920620
376.098633;-42.929565
376.464844;-44.279095
376.831055;-44.487263
377.197266;-42.031342
377.563477;-40.338097
377.929688;-41.885765
378.295898;-41.180103
378.662109;-40.693062
379.028320;-39.920162
379.394531;-40.349033
379.760742;-39.502914
380.126953;-40.412857
380.493164;-39.513908
380.859375;-40.895157
381.225586;-41.618313
381.591797;-40.571896
381.958008;-39.602581
382.324219;-39.457638
382.690430;-36.477264
383.056641;-35.507740
383.422852;-37.469490
383.789062;-36.901352
384.155273;-34.923248
384.521484;-37.483646
384.887695;-37.683533
385.253906;-37.946533
385.620117;-35.256924
385.986328;-34.447811
386.352539;-37.190304
